epoch,lr-Adam,step,train/mse,val/mse
,0.0005,53949,,
1,,53949,0.0001574345224071294,
,0.0005,53999,,
1,,53999,0.000273737998213619,
,0.0005,54049,,
1,,54049,7.509225542889908e-05,
,0.0005,54099,,
1,,54099,0.00023207302729133517,
,0.0005,54149,,
1,,54149,0.00033069131313823164,
,0.0005,54199,,
1,,54199,0.00024736946215853095,
,0.0005,54249,,
1,,54249,5.21927468071226e-05,
,0.0005,54299,,
1,,54299,0.00011761487985495478,
,0.0005,54349,,
1,,54349,0.00034190225414931774,
,0.0005,54399,,
1,,54399,0.00020782934734597802,
,0.0005,54449,,
1,,54449,0.0002690867695491761,
,0.0005,54499,,
1,,54499,0.0002908624883275479,
,0.0005,54549,,
1,,54549,0.0001255077077075839,
,0.0005,54599,,
1,,54599,0.00037919505848549306,
,0.0005,54649,,
1,,54649,0.00021747456048615277,
,0.0005,54699,,
1,,54699,9.59215103648603e-05,
,0.0005,54749,,
1,,54749,0.0002456657821312547,
,0.0005,54799,,
1,,54799,0.00034447311190888286,
,0.0005,54849,,
1,,54849,0.0001792775874491781,
,0.0005,54899,,
1,,54899,0.00010673572251107544,
,0.0005,54949,,
1,,54949,6.693608884233981e-05,
,0.0005,54999,,
1,,54999,0.000260754517512396,
,0.0005,55049,,
1,,55049,6.854969979031011e-05,
,0.0005,55099,,
1,,55099,9.884036990115419e-05,
,0.0005,55149,,
1,,55149,7.970537262735888e-05,
,0.0005,55199,,
1,,55199,0.00010655690857674927,
,0.0005,55249,,
1,,55249,0.00020505537395365536,
,0.0005,55299,,
1,,55299,0.00029990027542226017,
,0.0005,55349,,
1,,55349,0.00017888357979245484,
,0.0005,55399,,
1,,55399,7.215782534331083e-05,
,0.0005,55449,,
1,,55449,0.00011877757788170129,
,0.0005,55499,,
1,,55499,0.0001635935332160443,
,0.0005,55549,,
1,,55549,8.646327478345484e-05,
,0.0005,55599,,
1,,55599,7.268093759194016e-05,
,0.0005,55649,,
1,,55649,0.0001844875223468989,
,0.0005,55699,,
1,,55699,0.00032099656527861953,
,0.0005,55749,,
1,,55749,0.00024398391542490572,
,0.0005,55799,,
1,,55799,0.0001276217954000458,
,0.0005,55849,,
1,,55849,0.00018504320178180933,
,0.0005,55899,,
1,,55899,0.00011619624274317175,
,0.0005,55949,,
1,,55949,0.00014868672587908804,
,0.0005,55999,,
1,,55999,0.00010254269000142813,
,0.0005,56049,,
1,,56049,0.00014538702089339495,
,0.0005,56099,,
1,,56099,0.0002984973252750933,
,0.0005,56149,,
1,,56149,0.0001766216882970184,
,0.0005,56199,,
1,,56199,9.802078420761973e-05,
,0.0005,56249,,
1,,56249,0.0003771150950342417,
,0.0005,56299,,
1,,56299,7.95921660028398e-05,
,0.0005,56349,,
1,,56349,8.188783249352127e-05,
,0.0005,56399,,
1,,56399,0.0003256640047766268,
,0.0005,56449,,
1,,56449,0.00016791174130048603,
,0.0005,56499,,
1,,56499,5.81073691137135e-05,
,0.0005,56549,,
1,,56549,7.518606435041875e-05,
,0.0005,56599,,
1,,56599,7.68095997045748e-05,
,0.0005,56649,,
1,,56649,0.0002451819309499115,
,0.0005,56699,,
1,,56699,0.0004299738211557269,
,0.0005,56749,,
1,,56749,0.0002104753366438672,
,0.0005,56799,,
1,,56799,0.00013460373156704009,
,0.0005,56849,,
1,,56849,0.00013692618813365698,
,0.0005,56899,,
1,,56899,9.467675408814102e-05,
,0.0005,56949,,
1,,56949,0.00014978449326008558,
,0.0005,56999,,
1,,56999,0.00018943450413644314,
,0.0005,57049,,
1,,57049,0.00046225744881667197,
,0.0005,57099,,
1,,57099,0.00014705804642289877,
,0.0005,57149,,
1,,57149,0.0002118940174113959,
,0.0005,57199,,
1,,57199,0.0001414883736288175,
,0.0005,57249,,
1,,57249,0.0002552319201640785,
,0.0005,57299,,
1,,57299,0.0001323941396549344,
,0.0005,57349,,
1,,57349,0.000180846982402727,
,0.0005,57399,,
1,,57399,6.570871482836083e-05,
,0.0005,57449,,
1,,57449,0.0003800728009082377,
,0.0005,57499,,
1,,57499,0.00039120239671319723,
,0.0005,57549,,
1,,57549,9.938758739735931e-05,
,0.0005,57599,,
1,,57599,0.00017308165843132883,
,0.0005,57649,,
1,,57649,0.0003202958032488823,
,0.0005,57699,,
1,,57699,0.00014600850408896804,
,0.0005,57749,,
1,,57749,9.727985161589459e-05,
,0.0005,57799,,
1,,57799,9.339960524812341e-05,
,0.0005,57849,,
1,,57849,0.0001479176280554384,
,0.0005,57899,,
1,,57899,0.0004523466632235795,
,0.0005,57949,,
1,,57949,0.0001270950015168637,
,0.0005,57999,,
1,,57999,6.993873103056103e-05,
,0.0005,58049,,
1,,58049,0.0002378943609073758,
,0.0005,58099,,
1,,58099,0.00019180570961907506,
,0.0005,58149,,
1,,58149,0.00012956079444848,
,0.0005,58199,,
1,,58199,0.00010885051597142592,
,0.0005,58249,,
1,,58249,0.00017083866987377405,
,0.0005,58299,,
1,,58299,0.0002463773125782609,
,0.0005,58349,,
1,,58349,0.00010486281826160848,
,0.0005,58399,,
1,,58399,0.000140147574711591,
,0.0005,58449,,
1,,58449,8.805125253275037e-05,
,0.0005,58499,,
1,,58499,0.00035724369809031487,
,0.0005,58549,,
1,,58549,9.087662328965962e-05,
,0.0005,58599,,
1,,58599,0.0003742738044820726,
,0.0005,58649,,
1,,58649,9.020414290716872e-05,
,0.0005,58699,,
1,,58699,0.0003048531070817262,
,0.0005,58749,,
1,,58749,0.000276649312581867,
,0.0005,58799,,
1,,58799,0.00016173550102394074,
,0.0005,58849,,
1,,58849,0.0003443271853029728,
,0.0005,58899,,
1,,58899,7.749615178909153e-05,
,0.0005,58949,,
1,,58949,0.00013104952813591808,
,0.0005,58999,,
1,,58999,0.00010497153562027961,
,0.0005,59049,,
1,,59049,0.00037409114884212613,
,0.0005,59099,,
1,,59099,0.00013963895617052913,
,0.0005,59149,,
1,,59149,0.00016961625078693032,
,0.0005,59199,,
1,,59199,5.692124250344932e-05,
,0.0005,59249,,
1,,59249,0.000188730817171745,
,0.0005,59299,,
1,,59299,0.0001220214253407903,
,0.0005,59349,,
1,,59349,8.141451689880341e-05,
,0.0005,59399,,
1,,59399,0.00011238594743190333,
,0.0005,59449,,
1,,59449,5.947038880549371e-05,
,0.0005,59499,,
1,,59499,7.590596214868128e-05,
,0.0005,59549,,
1,,59549,4.100418300367892e-05,
,0.0005,59599,,
1,,59599,0.00016803173639345914,
,0.0005,59649,,
1,,59649,0.0001729376963339746,
,0.0005,59699,,
1,,59699,7.71082632127218e-05,
,0.0005,59749,,
1,,59749,6.551436672452837e-05,
,0.0005,59799,,
1,,59799,0.00010103896784130484,
,0.0005,59849,,
1,,59849,0.0004190275212749839,
,0.0005,59899,,
1,,59899,8.192272071028128e-05,
,0.0005,59949,,
1,,59949,9.18615551199764e-05,
,0.0005,59999,,
1,,59999,0.00010039154585683718,
,0.0005,60049,,
1,,60049,6.746007420588285e-05,
,0.0005,60099,,
1,,60099,0.0001081638692994602,
,0.0005,60149,,
1,,60149,0.00046436884440481663,
,0.0005,60199,,
1,,60199,0.00014679442392662168,
,0.0005,60249,,
1,,60249,8.541255374439061e-05,
,0.0005,60299,,
1,,60299,9.18848963920027e-05,
,0.0005,60349,,
1,,60349,5.4485306463902816e-05,
,0.0005,60399,,
1,,60399,0.00017749881953932345,
,0.0005,60449,,
1,,60449,0.00012254589819349349,
,0.0005,60499,,
1,,60499,0.00022616195201408118,
,0.0005,60549,,
1,,60549,6.372520874720067e-05,
,0.0005,60599,,
1,,60599,0.00034482270712032914,
,0.0005,60649,,
1,,60649,0.0001909546263050288,
,0.0005,60699,,
1,,60699,0.00015403705765493214,
,0.0005,60749,,
1,,60749,0.0001385809446219355,
,0.0005,60799,,
1,,60799,8.56126134749502e-05,
,0.0005,60849,,
1,,60849,5.6426964874845e-05,
,0.0005,60899,,
1,,60899,0.00018637871835380793,
,0.0005,60949,,
1,,60949,0.00013986631529405713,
,0.0005,60999,,
1,,60999,0.00018128585361409932,
,0.0005,61049,,
1,,61049,0.00022805039770901203,
,0.0005,61099,,
1,,61099,0.00019080292258877307,
,0.0005,61149,,
1,,61149,0.00024296678020618856,
,0.0005,61199,,
1,,61199,0.0003141770139336586,
,0.0005,61249,,
1,,61249,0.00031915120780467987,
,0.0005,61299,,
1,,61299,0.00032378657488152385,
,0.0005,61349,,
1,,61349,0.00015851514763198793,
,0.0005,61399,,
1,,61399,0.00010724010644480586,
,0.0005,61449,,
1,,61449,7.635056681465358e-05,
,0.0005,61499,,
1,,61499,0.00023308154777623713,
,0.0005,61549,,
1,,61549,0.00022392586106434464,
,0.0005,61599,,
1,,61599,0.00011157851258758456,
,0.0005,61649,,
1,,61649,0.00013411995314527303,
,0.0005,61699,,
1,,61699,0.00011957797687500715,
,0.0005,61749,,
1,,61749,8.158930722856894e-05,
,0.0005,61799,,
1,,61799,0.000255426624789834,
,0.0005,61849,,
1,,61849,0.00022439926397055387,
,0.0005,61899,,
1,,61899,0.00037564735976047814,
,0.0005,61949,,
1,,61949,0.00010982132516801357,
,0.0005,61999,,
1,,61999,8.095848897937685e-05,
,0.0005,62049,,
1,,62049,0.0003390416386537254,
,0.0005,62099,,
1,,62099,0.00025291575002484024,
,0.0005,62149,,
1,,62149,0.00011244651977904141,
,0.0005,62199,,
1,,62199,0.00030112010426819324,
,0.0005,62249,,
1,,62249,0.00014403057866729796,
,0.0005,62299,,
1,,62299,0.00016699504340067506,
,0.0005,62349,,
1,,62349,8.839386282488704e-05,
,0.0005,62399,,
1,,62399,7.762598397675902e-05,
,0.0005,62449,,
1,,62449,0.0003055295383092016,
,0.0005,62499,,
1,,62499,0.00011785212700488046,
,0.0005,62549,,
1,,62549,8.76882259035483e-05,
,0.0005,62599,,
1,,62599,5.6910816056188196e-05,
,0.0005,62649,,
1,,62649,0.0004718075506389141,
,0.0005,62699,,
1,,62699,6.936614954611287e-05,
,0.0005,62749,,
1,,62749,0.00012909647193737328,
,0.0005,62799,,
1,,62799,0.0001828195818234235,
,0.0005,62849,,
1,,62849,0.00039649862446822226,
,0.0005,62899,,
1,,62899,0.00037451001117005944,
,0.0005,62949,,
1,,62949,0.0002480240655131638,
,0.0005,62999,,
1,,62999,0.00011291473492747173,
,0.0005,63049,,
1,,63049,0.00015770469326525927,
,0.0005,63099,,
1,,63099,0.00017551133350934833,
,0.0005,63149,,
1,,63149,7.456554158125073e-05,
,0.0005,63199,,
1,,63199,0.00018408053438179195,
,0.0005,63249,,
1,,63249,0.00046786386519670486,
,0.0005,63299,,
1,,63299,4.1756342398002744e-05,
,0.0005,63349,,
1,,63349,0.00014135538367554545,
,0.0005,63399,,
1,,63399,3.8136895454954356e-05,
,0.0005,63449,,
1,,63449,0.00015786438598297536,
,0.0005,63499,,
1,,63499,0.00018784624990075827,
,0.0005,63549,,
1,,63549,0.00015499354049097747,
,0.0005,63599,,
1,,63599,0.00021740520605817437,
,0.0005,63649,,
1,,63649,0.0001191122573800385,
,0.0005,63699,,
1,,63699,0.0002030602772720158,
,0.0005,63749,,
1,,63749,0.000248757831286639,
,0.0005,63799,,
1,,63799,0.00015675938630010933,
,0.0005,63849,,
1,,63849,4.0348415495827794e-05,
,0.0005,63899,,
1,,63899,7.016008748905733e-05,
,0.0005,63949,,
1,,63949,6.285214476520196e-05,
,0.0005,63999,,
1,,63999,0.00013268415932543576,
,0.0005,64049,,
1,,64049,9.038577991304919e-05,
,0.0005,64099,,
1,,64099,0.00018400857516098768,
,0.0005,64149,,
1,,64149,0.00018266213010065258,
,0.0005,64199,,
1,,64199,8.53912642924115e-05,
,0.0005,64249,,
1,,64249,6.481222953880206e-05,
,0.0005,64299,,
1,,64299,6.227394624147564e-05,
,0.0005,64349,,
1,,64349,0.0003579127660486847,
,0.0005,64399,,
1,,64399,0.0001301422162214294,
,0.0005,64449,,
1,,64449,9.683224197942764e-05,
,0.0005,64499,,
1,,64499,0.00016812275862321258,
,0.0005,64549,,
1,,64549,0.0001516523479949683,
,0.0005,64599,,
1,,64599,0.000393465394154191,
,0.0005,64649,,
1,,64649,9.895930270431563e-05,
,0.0005,64699,,
1,,64699,9.723400580696762e-05,
,0.0005,64749,,
1,,64749,0.00016249914187937975,
,0.0005,64799,,
1,,64799,0.0002200166927650571,
,0.0005,64849,,
1,,64849,9.644457895774394e-05,
,0.0005,64899,,
1,,64899,6.125844083726406e-05,
,0.0005,64949,,
1,,64949,0.00010976171324728057,
,0.0005,64999,,
1,,64999,0.00018943860777653754,
,0.0005,65049,,
1,,65049,0.00025921102496795356,
,0.0005,65099,,
1,,65099,0.00015078147407621145,
,0.0005,65149,,
1,,65149,8.951561176218092e-05,
,0.0005,65199,,
1,,65199,4.973790419171564e-05,
,0.0005,65249,,
1,,65249,0.00019086856627836823,
,0.0005,65299,,
1,,65299,0.00011204785550944507,
,0.0005,65349,,
1,,65349,0.00011326065578032285,
,0.0005,65399,,
1,,65399,8.701644401298836e-05,
,0.0005,65449,,
1,,65449,0.0006346816662698984,
,0.0005,65499,,
1,,65499,6.737570220138878e-05,
,0.0005,65549,,
1,,65549,0.00012608985707629472,
,0.0005,65599,,
1,,65599,9.932500688591972e-05,
,0.0005,65649,,
1,,65649,0.00020782701903954148,
,0.0005,65699,,
1,,65699,0.00036559911677613854,
,0.0005,65749,,
1,,65749,0.00011231474491069093,
,0.0005,65799,,
1,,65799,0.000226748816203326,
,0.0005,65849,,
1,,65849,0.00018436904065310955,
,0.0005,65899,,
1,,65899,0.0001860972261056304,
,0.0005,65949,,
1,,65949,0.00022394006373360753,
,0.0005,65999,,
1,,65999,0.0001674483937676996,
,0.0005,66049,,
1,,66049,0.00016644920106045902,
,0.0005,66099,,
1,,66099,0.0001275039539905265,
,0.0005,66149,,
1,,66149,0.00011867012653965503,
,0.0005,66199,,
1,,66199,0.0005691219703294337,
,0.0005,66249,,
1,,66249,0.0002170013467548415,
,0.0005,66299,,
1,,66299,0.00010075997852254659,
,0.0005,66349,,
1,,66349,3.09038077830337e-05,
,0.0005,66399,,
1,,66399,8.824594260659069e-05,
,0.0005,66449,,
1,,66449,0.0001379588502459228,
,0.0005,66499,,
1,,66499,0.00017620660946704447,
,0.0005,66549,,
1,,66549,0.00011198945139767602,
,0.0005,66599,,
1,,66599,5.427252472145483e-05,
,0.0005,66649,,
1,,66649,0.0005710743134841323,
,0.0005,66699,,
1,,66699,0.0001351147220702842,
,0.0005,66749,,
1,,66749,0.00015324211562983692,
,0.0005,66799,,
1,,66799,7.342326716752723e-05,
,0.0005,66849,,
1,,66849,9.64886712608859e-05,
,0.0005,66899,,
1,,66899,0.00030130421509966254,
,0.0005,66949,,
1,,66949,0.0001885785604827106,
,0.0005,66999,,
1,,66999,5.699679968529381e-05,
,0.0005,67049,,
1,,67049,0.00023688189685344696,
,0.0005,67099,,
1,,67099,0.00010505371756153181,
,0.0005,67149,,
1,,67149,0.0001736696867737919,
,0.0005,67199,,
1,,67199,0.0001627109304536134,
,0.0005,67249,,
1,,67249,0.0002451756736263633,
,0.0005,67299,,
1,,67299,0.00027033837977796793,
,0.0005,67349,,
1,,67349,0.00017664155166130513,
,0.0005,67399,,
1,,67399,0.0002732850844040513,
,0.0005,67449,,
1,,67449,0.00015480628644581884,
,0.0005,67499,,
1,,67499,7.972582534421235e-05,
,0.0005,67549,,
1,,67549,0.00019278084801044315,
,0.0005,67599,,
1,,67599,0.00026499805971980095,
,0.0005,67649,,
1,,67649,0.00025567132979631424,
,0.0005,67699,,
1,,67699,0.00037155795143917203,
,0.0005,67749,,
1,,67749,0.0002455284702591598,
,0.0005,67799,,
1,,67799,9.37930162763223e-05,
,0.0005,67849,,
1,,67849,0.000196794921066612,
,0.0005,67899,,
1,,67899,0.00011382796219550073,
,0.0005,67949,,
1,,67949,8.289662946481258e-05,
,0.0005,67999,,
1,,67999,0.0002447861188556999,
,0.0005,68049,,
1,,68049,5.142617737874389e-05,
,0.0005,68099,,
1,,68099,0.0005092251813039184,
,0.0005,68149,,
1,,68149,0.00015249387070070952,
,0.0005,68199,,
1,,68199,7.906793325673789e-05,
,0.0005,68249,,
1,,68249,0.0002293660945724696,
,0.0005,68299,,
1,,68299,0.00010804484190884978,
,0.0005,68349,,
1,,68349,0.00012091043026885018,
,0.0005,68399,,
1,,68399,0.00015634417650289834,
,0.0005,68449,,
1,,68449,0.00013535917969420552,
,0.0005,68499,,
1,,68499,0.00024951488012447953,
,0.0005,68549,,
1,,68549,0.0001451325078960508,
,0.0005,68599,,
1,,68599,0.00015160845941863954,
,0.0005,68649,,
1,,68649,8.653587428852916e-05,
,0.0005,68699,,
1,,68699,0.00026141555281355977,
,0.0005,68749,,
1,,68749,0.00018445163732394576,
,0.0005,68799,,
1,,68799,5.870253517059609e-05,
,0.0005,68849,,
1,,68849,0.00011984456796199083,
,0.0005,68899,,
1,,68899,0.00048565876204520464,
,0.0005,68949,,
1,,68949,0.00041243742452934384,
,0.0005,68999,,
1,,68999,3.5891316656488925e-05,
,0.0005,69049,,
1,,69049,0.00010433240095153451,
,0.0005,69099,,
1,,69099,8.72633681865409e-05,
,0.0005,69149,,
1,,69149,0.00019409172818996012,
,0.0005,69199,,
1,,69199,0.00021811132319271564,
,0.0005,69249,,
1,,69249,0.0002882435219362378,
,0.0005,69299,,
1,,69299,0.00034011673415079713,
,0.0005,69349,,
1,,69349,8.346720278495923e-05,
,0.0005,69399,,
1,,69399,0.00014442195242736489,
,0.0005,69449,,
1,,69449,9.868748020380735e-05,
,0.0005,69499,,
1,,69499,5.752802826464176e-05,
,0.0005,69549,,
1,,69549,0.0001551797759020701,
,0.0005,69599,,
1,,69599,0.0002819207147695124,
,0.0005,69649,,
1,,69649,8.237627480411902e-05,
,0.0005,69699,,
1,,69699,8.960677951108664e-05,
,0.0005,69749,,
1,,69749,0.0002482983691152185,
,0.0005,69799,,
1,,69799,7.032677967799827e-05,
,0.0005,69849,,
1,,69849,0.00047773809637874365,
,0.0005,69899,,
1,,69899,0.0003637495683506131,
,0.0005,69949,,
1,,69949,0.00015225392417050898,
,0.0005,69999,,
1,,69999,0.00010814053530339152,
,0.0005,70049,,
1,,70049,0.00017606848268769681,
,0.0005,70099,,
1,,70099,0.00015756147331558168,
,0.0005,70149,,
1,,70149,7.411238038912416e-05,
,0.0005,70199,,
1,,70199,4.7769695811439306e-05,
,0.0005,70249,,
1,,70249,0.0004829105455428362,
,0.0005,70299,,
1,,70299,0.00021559040760621428,
,0.0005,70349,,
1,,70349,0.0001402875641360879,
,0.0005,70399,,
1,,70399,0.00020014916663058102,
,0.0005,70449,,
1,,70449,0.00012727985449600965,
,0.0005,70499,,
1,,70499,0.00020087446318939328,
,0.0005,70549,,
1,,70549,0.0002555734245106578,
,0.0005,70599,,
1,,70599,0.00018986070062965155,
,0.0005,70649,,
1,,70649,0.0002446996222715825,
,0.0005,70699,,
1,,70699,0.00030068581691011786,
,0.0005,70749,,
1,,70749,0.00018258410273119807,
,0.0005,70799,,
1,,70799,0.00011973689834121615,
,0.0005,70849,,
1,,70849,0.00012834650988224894,
,0.0005,70899,,
1,,70899,0.00020651868544518948,
,0.0005,70949,,
1,,70949,0.00024527532514184713,
,0.0005,70999,,
1,,70999,0.00037081498885527253,
,0.0005,71049,,
1,,71049,0.00020647351630032063,
,0.0005,71099,,
1,,71099,0.00032057706266641617,
,0.0005,71149,,
1,,71149,0.0003613651788327843,
,0.0005,71199,,
1,,71199,0.0002234528656117618,
,0.0005,71249,,
1,,71249,0.00022946261742617935,
,0.0005,71299,,
1,,71299,0.00039411254692822695,
,0.0005,71349,,
1,,71349,0.00018998395535163581,
,0.0005,71399,,
1,,71399,7.213132630567998e-05,
,0.0005,71449,,
1,,71449,6.762026168871671e-05,
,0.0005,71499,,
1,,71499,0.00019513024017214775,
,0.0005,71549,,
1,,71549,0.00025848549557849765,
,0.0005,71599,,
1,,71599,0.00016949913697317243,
,0.0005,71649,,
1,,71649,0.00019440370670054108,
,0.0005,71699,,
1,,71699,0.00044225750025361776,
,0.0005,71749,,
1,,71749,0.00019615021301433444,
,0.0005,71799,,
1,,71799,0.00021819751418661326,
,0.0005,71849,,
1,,71849,0.00017031053721439093,
,0.0005,71899,,
1,,71899,0.00019522543880157173,
,0.0005,71949,,
1,,71949,7.886304229032248e-05,
,0.0005,71999,,
1,,71999,8.721667109057307e-05,
,0.0005,72049,,
1,,72049,0.00032300030579790473,
,0.0005,72099,,
1,,72099,0.00020035672059748322,
,0.0005,72149,,
1,,72149,0.0003174419980496168,
,0.0005,72199,,
1,,72199,0.00013845483772456646,
,0.0005,72249,,
1,,72249,0.00015411365893669426,
,0.0005,72299,,
1,,72299,0.00016278334078378975,
,0.0005,72349,,
1,,72349,6.35275209788233e-05,
,0.0005,72399,,
1,,72399,8.306222298415378e-05,
,0.0005,72449,,
1,,72449,0.00017813872545957565,
,0.0005,72499,,
1,,72499,8.256795990746468e-05,
,0.0005,72549,,
1,,72549,0.0003593407163862139,
,0.0005,72599,,
1,,72599,0.0001770663948263973,
,0.0005,72649,,
1,,72649,0.0001454064331483096,
,0.0005,72699,,
1,,72699,0.00014296895824372768,
,0.0005,72749,,
1,,72749,0.00042848498560488224,
,0.0005,72799,,
1,,72799,0.00015732954489067197,
,0.0005,72849,,
1,,72849,0.00011962470307480544,
,0.0005,72899,,
1,,72899,0.0001386353833368048,
,0.0005,72949,,
1,,72949,0.0003204026143066585,
,0.0005,72999,,
1,,72999,0.0002044222637778148,
,0.0005,73049,,
1,,73049,0.00011353485751897097,
,0.0005,73099,,
1,,73099,0.0001386371732223779,
,0.0005,73149,,
1,,73149,0.00013804837362840772,
,0.0005,73199,,
1,,73199,5.4691692639607936e-05,
,0.0005,73249,,
1,,73249,0.00012421549763530493,
,0.0005,73299,,
1,,73299,0.00014869950246065855,
,0.0005,73349,,
1,,73349,0.00022053628345020115,
,0.0005,73399,,
1,,73399,0.00018314155749976635,
,0.0005,73449,,
1,,73449,0.00013786366616841406,
,0.0005,73499,,
1,,73499,0.00019259564578533173,
,0.0005,73549,,
1,,73549,0.0003795692464336753,
,0.0005,73599,,
1,,73599,0.0001012414795695804,
,0.0005,73649,,
1,,73649,0.00018071434169542044,
,0.0005,73699,,
1,,73699,0.00013821259199175984,
,0.0005,73749,,
1,,73749,0.00017520153778605163,
,0.0005,73799,,
1,,73799,0.0001358298904960975,
,0.0005,73849,,
1,,73849,0.00038792070699855685,
,0.0005,73899,,
1,,73899,9.329607564723119e-05,
,0.0005,73949,,
1,,73949,7.804881170159206e-05,
,0.0005,73999,,
1,,73999,9.785658767214045e-05,
,0.0005,74049,,
1,,74049,0.00022217653167899698,
,0.0005,74099,,
1,,74099,0.00018690820434130728,
,0.0005,74149,,
1,,74149,0.00021133251721039414,
,0.0005,74199,,
1,,74199,0.00012741611863020808,
,0.0005,74249,,
1,,74249,0.00013136316556483507,
,0.0005,74299,,
1,,74299,0.00013943426893092692,
,0.0005,74349,,
1,,74349,0.00031347497133538127,
,0.0005,74399,,
1,,74399,0.0002985764294862747,
,0.0005,74449,,
1,,74449,0.0002618292928673327,
,0.0005,74499,,
1,,74499,0.0002754158922471106,
,0.0005,74549,,
1,,74549,0.0001884767843876034,
,0.0005,74599,,
1,,74599,9.297084034187719e-05,
,0.0005,74649,,
1,,74649,0.00019450346007943153,
,0.0005,74699,,
1,,74699,8.264429197879508e-05,
,0.0005,74749,,
1,,74749,0.00016903925279621035,
,0.0005,74799,,
1,,74799,0.0005397200584411621,
,0.0005,74849,,
1,,74849,0.0002411175810266286,
,0.0005,74899,,
1,,74899,0.00012025279283989221,
,0.0005,74949,,
1,,74949,0.00034432238317094743,
,0.0005,74999,,
1,,74999,0.00010516618931433186,
,0.0005,75049,,
1,,75049,0.00021729839500039816,
,0.0005,75099,,
1,,75099,5.816373595735058e-05,
,0.0005,75149,,
1,,75149,0.0003196586621925235,
,0.0005,75199,,
1,,75199,0.00010502457007532939,
,0.0005,75249,,
1,,75249,4.285301110940054e-05,
,0.0005,75299,,
1,,75299,8.268895908258855e-05,
,0.0005,75349,,
1,,75349,0.0002707790117710829,
,0.0005,75399,,
1,,75399,9.607020183466375e-05,
,0.0005,75449,,
1,,75449,0.00015515959239564836,
,0.0005,75499,,
1,,75499,0.0002496499218977988,
,0.0005,75549,,
1,,75549,8.51073709782213e-05,
,0.0005,75599,,
1,,75599,0.00015256671758834273,
,0.0005,75649,,
1,,75649,5.6320470321225e-05,
,0.0005,75699,,
1,,75699,8.334651647601277e-05,
,0.0005,75749,,
1,,75749,0.0001757805875968188,
,0.0005,75799,,
1,,75799,6.903659232193604e-05,
,0.0005,75849,,
1,,75849,0.0001332283136434853,
,0.0005,75899,,
1,,75899,0.00023693550610914826,
,0.0005,75949,,
1,,75949,7.401060429401696e-05,
,0.0005,75999,,
1,,75999,0.0006863921880722046,
,0.0005,76049,,
1,,76049,7.636682857992128e-05,
,0.0005,76099,,
1,,76099,0.00020203266467433423,
,0.0005,76149,,
1,,76149,0.0004264412564225495,
,0.0005,76199,,
1,,76199,0.0002218696754425764,
,0.0005,76249,,
1,,76249,0.0001362736220471561,
,0.0005,76299,,
1,,76299,0.00023233676620293409,
,0.0005,76349,,
1,,76349,0.0001439802726963535,
,0.0005,76399,,
1,,76399,0.00019929540576413274,
,0.0005,76449,,
1,,76449,0.00016709737246856093,
,0.0005,76499,,
1,,76499,0.0002745091915130615,
,0.0005,76549,,
1,,76549,0.00012137839803472161,
,0.0005,76599,,
1,,76599,7.074969471432269e-05,
,0.0005,76649,,
1,,76649,0.00011205548071302474,
,0.0005,76699,,
1,,76699,0.0005973656079731882,
,0.0005,76749,,
1,,76749,9.120993490796536e-05,
,0.0005,76799,,
1,,76799,0.0001548109867144376,
,0.0005,76849,,
1,,76849,0.00034417843562550843,
,0.0005,76899,,
1,,76899,0.00010842981282621622,
,0.0005,76949,,
1,,76949,0.00013280747225508094,
,0.0005,76999,,
1,,76999,0.00010467204265296459,
,0.0005,77049,,
1,,77049,0.0001461499196011573,
,0.0005,77099,,
1,,77099,0.00027323616086505353,
,0.0005,77149,,
1,,77149,0.00012984024942852557,
,0.0005,77199,,
1,,77199,0.0002477162051945925,
,0.0005,77249,,
1,,77249,0.00018793184426613152,
,0.0005,77299,,
1,,77299,0.0001829077082220465,
,0.0005,77349,,
1,,77349,0.0001237186079379171,
,0.0005,77399,,
1,,77399,0.0002563556481618434,
,0.0005,77449,,
1,,77449,0.00016459368634968996,
,0.0005,77499,,
1,,77499,0.0007230443879961967,
,0.0005,77549,,
1,,77549,0.00025232735788449645,
,0.0005,77599,,
1,,77599,7.32402695575729e-05,
,0.0005,77649,,
1,,77649,0.0001322616299148649,
,0.0005,77699,,
1,,77699,9.430714999325573e-05,
,0.0005,77749,,
1,,77749,0.00021758057118859142,
,0.0005,77799,,
1,,77799,0.0002099401317536831,
,0.0005,77849,,
1,,77849,0.0003281413810327649,
,0.0005,77899,,
1,,77899,0.00014667333744000643,
,0.0005,77949,,
1,,77949,0.00019840223831124604,
,0.0005,77999,,
1,,77999,0.00013475760351866484,
,0.0005,78049,,
1,,78049,0.00010562552051851526,
,0.0005,78099,,
1,,78099,0.0001014794033835642,
,0.0005,78149,,
1,,78149,0.00013977120397612453,
,0.0005,78199,,
1,,78199,0.00027355653583072126,
,0.0005,78249,,
1,,78249,0.00023454942856915295,
,0.0005,78299,,
1,,78299,0.00027855957159772515,
,0.0005,78349,,
1,,78349,0.00020502103143371642,
,0.0005,78399,,
1,,78399,7.140763045754284e-05,
,0.0005,78449,,
1,,78449,0.0003779545659199357,
,0.0005,78499,,
1,,78499,0.00021727192506659776,
,0.0005,78549,,
1,,78549,0.00020527785818558186,
,0.0005,78599,,
1,,78599,0.00024342609685845673,
,0.0005,78649,,
